HOME_COUNTY,FTE,PERIOD,EMPLOYEEID,REGIONID,Name
Oklahoma,100 %,09/2014,137,9,Irmgard Isbell  
Oklahoma,50 %,10/2014,137,9,Irmgard Isbell  
Oklahoma,100 %,11/2014,137,9,Irmgard Isbell  
Oklahoma,100 %,12/2014,137,9,Irmgard Isbell  
Oklahoma,100 %,01/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,02/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,03/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,04/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,05/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,06/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,07/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,08/2015,137,9,Irmgard Isbell  
Oklahoma,100 %,09/2015,137,9,Irmgard Isbell  
Seminole,100 %,06/2012,138,49,Isobel Insley  
Seminole,100 %,08/2012,138,49,Isobel Insley  
Seminole,100 %,09/2012,138,49,Isobel Insley  
Seminole,100 %,10/2012,138,49,Isobel Insley  
Seminole,76 %,12/2012,138,49,Isobel Insley  
Seminole,100 %,01/2013,138,49,Isobel Insley  
Seminole,100 %,02/2013,138,49,Isobel Insley  
Seminole,100 %,03/2013,138,49,Isobel Insley  
Cleveland,100 %,06/2012,139,24,Izetta Iddings  
Cleveland,100 %,08/2012,139,24,Izetta Iddings  
Cleveland,100 %,09/2012,139,24,Izetta Iddings  
Cleveland,100 %,10/2012,139,24,Izetta Iddings  
Cleveland,100 %,12/2012,139,24,Izetta Iddings  
Cleveland,100 %,01/2013,139,24,Izetta Iddings  
Cleveland,100 %,02/2013,139,24,Izetta Iddings  
Cleveland,100 %,03/2013,139,24,Izetta Iddings  
Cleveland,100 %,06/2013,139,24,Izetta Iddings  
Cleveland,100 %,07/2013,139,24,Izetta Iddings  
Cleveland,50 %,08/2013,139,24,Izetta Iddings  
Cleveland,100 %,09/2013,139,24,Izetta Iddings  
Cleveland,100 %,10/2013,139,24,Izetta Iddings  
Cleveland,100 %,12/2013,139,24,Izetta Iddings  
Cleveland,100 %,01/2014,139,24,Izetta Iddings  
Cleveland,100 %,02/2014,139,23,Izetta Iddings  
Cleveland,100 %,03/2014,139,24,Izetta Iddings  
Cleveland,100 %,04/2014,139,23,Izetta Iddings  
Cleveland,100 %,05/2014,139,23,Izetta Iddings  
Cleveland,100 %,06/2014,139,24,Izetta Iddings  
Cleveland,100 %,07/2014,139,24,Izetta Iddings  
Cleveland,100 %,08/2014,139,23,Izetta Iddings  
Cleveland,100 %,09/2014,139,23,Izetta Iddings  
Cleveland,100 %,10/2014,139,23,Izetta Iddings  
Cleveland,100 %,11/2014,139,23,Izetta Iddings  
Cleveland,100 %,12/2014,139,23,Izetta Iddings  
Cleveland,100 %,01/2015,139,23,Izetta Iddings  
Cleveland,100 %,02/2015,139,23,Izetta Iddings  
Cleveland,100 %,03/2015,139,24,Izetta Iddings  
Cleveland,100 %,04/2015,139,24,Izetta Iddings  
Cleveland,100 %,05/2015,139,24,Izetta Iddings  
Cleveland,100 %,06/2015,139,24,Izetta Iddings  
Cleveland,100 %,07/2015,139,24,Izetta Iddings  
Cleveland,100 %,08/2015,139,24,Izetta Iddings  
Cleveland,100 %,09/2015,139,24,Izetta Iddings  
Oklahoma,100 %,06/2012,140,30,Jackelyn Jordon  
Oklahoma,100 %,08/2012,140,30,Jackelyn Jordon  
Oklahoma,100 %,09/2012,140,30,Jackelyn Jordon  
Coal,100 %,08/2014,141,15,Jackie Jeffcoat  
Coal,100 %,09/2014,141,15,Jackie Jeffcoat  
Coal,100 %,10/2014,141,15,Jackie Jeffcoat  
Coal,100 %,11/2014,141,15,Jackie Jeffcoat  
Coal,100 %,12/2014,141,15,Jackie Jeffcoat  
Coal,100 %,01/2015,141,15,Jackie Jeffcoat  
Coal,100 %,02/2015,141,15,Jackie Jeffcoat  
Coal,100 %,06/2012,142,16,Jacquiline Jacobson  
Coal,100 %,08/2012,142,16,Jacquiline Jacobson  
Coal,100 %,09/2012,142,16,Jacquiline Jacobson  
Coal,100 %,10/2012,142,16,Jacquiline Jacobson  
Coal,100 %,12/2012,142,16,Jacquiline Jacobson  
Coal,100 %,01/2013,142,16,Jacquiline Jacobson  
Coal,100 %,02/2013,142,16,Jacquiline Jacobson  
Coal,100 %,03/2013,142,16,Jacquiline Jacobson  
Coal,100 %,06/2013,142,16,Jacquiline Jacobson  
Coal,100 %,07/2013,142,16,Jacquiline Jacobson  
Coal,100 %,08/2013,142,16,Jacquiline Jacobson  
Coal,50 %,09/2013,142,16,Jacquiline Jacobson  
Coal,100 %,10/2013,142,16,Jacquiline Jacobson  
Coal,100 %,12/2013,142,16,Jacquiline Jacobson  
Coal,100 %,01/2014,142,16,Jacquiline Jacobson  
Coal,100 %,02/2014,142,16,Jacquiline Jacobson  
Coal,100 %,03/2014,142,16,Jacquiline Jacobson  
Coal,100 %,04/2014,142,16,Jacquiline Jacobson  
Coal,100 %,05/2014,142,16,Jacquiline Jacobson  
Coal,100 %,06/2014,142,16,Jacquiline Jacobson  
Coal,100 %,07/2014,142,16,Jacquiline Jacobson  
Coal,100 %,08/2014,142,16,Jacquiline Jacobson  
Coal,100 %,09/2014,142,16,Jacquiline Jacobson  
Coal,100 %,10/2014,142,16,Jacquiline Jacobson  
Coal,100 %,11/2014,142,16,Jacquiline Jacobson  
Coal,50 %,12/2014,142,16,Jacquiline Jacobson  
Coal,100 %,01/2015,142,16,Jacquiline Jacobson  
Coal,100 %,02/2015,142,16,Jacquiline Jacobson  
Coal,100 %,03/2015,142,16,Jacquiline Jacobson  
Coal,50 %,03/2015,142,16,Jacquiline Jacobson  
Coal,100 %,04/2015,142,16,Jacquiline Jacobson  
Coal,100 %,04/2015,142,16,Jacquiline Jacobson  
Coal,100 %,05/2015,142,16,Jacquiline Jacobson  
Coal,100 %,05/2015,142,16,Jacquiline Jacobson  
Coal,100 %,06/2015,142,16,Jacquiline Jacobson  
Coal,100 %,06/2015,142,16,Jacquiline Jacobson  
Coal,100 %,07/2015,142,16,Jacquiline Jacobson  
Pittsburg,100 %,07/2015,142,16,Jacquiline Jacobson  
Coal,50 %,07/2015,142,16,Jacquiline Jacobson  
Coal,100 %,08/2015,142,16,Jacquiline Jacobson  
Pittsburg,100 %,08/2015,142,16,Jacquiline Jacobson  
Coal,100 %,08/2015,142,16,Jacquiline Jacobson  
Coal,100 %,09/2015,142,16,Jacquiline Jacobson  
Pittsburg,100 %,09/2015,142,16,Jacquiline Jacobson  
Coal,100 %,09/2015,142,16,Jacquiline Jacobson  
Cotton,100 %,08/2014,143,17,Jamar Janousek  
Cotton,100 %,09/2014,143,17,Jamar Janousek  
Cotton,100 %,10/2014,143,17,Jamar Janousek  
Kiowa,100 %,10/2014,143,17,Jamar Janousek  
Cotton,100 %,11/2014,143,17,Jamar Janousek  
Kiowa,100 %,11/2014,143,17,Jamar Janousek  
Cotton,100 %,12/2014,143,17,Jamar Janousek  
Kiowa,100 %,12/2014,143,17,Jamar Janousek  
Cotton,100 %,01/2015,143,17,Jamar Janousek  
Kiowa,100 %,01/2015,143,17,Jamar Janousek  
Cotton,100 %,02/2015,143,17,Jamar Janousek  
Kiowa,100 %,02/2015,143,17,Jamar Janousek  
Caddo,100 %,06/2012,144,54,Jamie Jozwiak  
Caddo,100 %,08/2012,144,18,Jamie Jozwiak  
Caddo,100 %,09/2012,144,18,Jamie Jozwiak  
Caddo,100 %,10/2012,144,18,Jamie Jozwiak  
Caddo,100 %,12/2012,144,18,Jamie Jozwiak  
Caddo,50 %,01/2013,144,18,Jamie Jozwiak  
Caddo,100 %,02/2013,144,18,Jamie Jozwiak  
Caddo,100 %,03/2013,144,18,Jamie Jozwiak  
Caddo,100 %,06/2013,144,18,Jamie Jozwiak  
Caddo,76 %,07/2013,144,18,Jamie Jozwiak  
Caddo,100 %,08/2013,144,18,Jamie Jozwiak  
Caddo,100 %,09/2013,144,18,Jamie Jozwiak  
Caddo,100 %,10/2013,144,18,Jamie Jozwiak  
Caddo,100 %,12/2013,144,18,Jamie Jozwiak  
Caddo,100 %,01/2014,144,18,Jamie Jozwiak  
Caddo,100 %,03/2014,144,18,Jamie Jozwiak  
Caddo,50 %,06/2014,144,18,Jamie Jozwiak  
Caddo,100 %,07/2014,144,18,Jamie Jozwiak  
Cotton,100 %,03/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,03/2015,144,18,Jamie Jozwiak  
Cotton,100 %,04/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,04/2015,144,18,Jamie Jozwiak  
Cotton,100 %,05/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,05/2015,144,18,Jamie Jozwiak  
Cotton,100 %,06/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,06/2015,144,18,Jamie Jozwiak  
Cotton,100 %,07/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,07/2015,144,18,Jamie Jozwiak  
Cotton,100 %,08/2015,144,18,Jamie Jozwiak  
Kiowa,50 %,08/2015,144,18,Jamie Jozwiak  
Cotton,100 %,09/2015,144,18,Jamie Jozwiak  
Kiowa,100 %,09/2015,144,18,Jamie Jozwiak  
Central Office,100 %,NA,145,37,Janella Jaynes  
Canadian,50 %,06/2012,145,36,Janella Jaynes  
Canadian,100 %,08/2012,145,36,Janella Jaynes  
Canadian,100 %,09/2012,145,36,Janella Jaynes  
Canadian,100 %,10/2012,145,36,Janella Jaynes  
Canadian,100 %,12/2012,145,36,Janella Jaynes  
Canadian,100 %,01/2013,145,36,Janella Jaynes  
Canadian,100 %,02/2013,145,36,Janella Jaynes  
Canadian,100 %,03/2013,145,36,Janella Jaynes  
Canadian,100 %,06/2013,145,36,Janella Jaynes  
Canadian,100 %,07/2013,145,36,Janella Jaynes  
Canadian,100 %,08/2013,145,36,Janella Jaynes  
Canadian,100 %,09/2013,145,36,Janella Jaynes  
Canadian,100 %,10/2013,145,36,Janella Jaynes  
Canadian,100 %,12/2013,145,36,Janella Jaynes  
Canadian,100 %,01/2014,145,36,Janella Jaynes  
Canadian,100 %,02/2014,145,35,Janella Jaynes  
Canadian,100 %,03/2014,145,36,Janella Jaynes  
Canadian,50 %,04/2014,145,35,Janella Jaynes  
Oklahoma,50 %,06/2012,146,44,Jayne Joyner  
Oklahoma,50 %,08/2012,146,44,Jayne Joyner  
Oklahoma,100 %,09/2012,146,44,Jayne Joyner  
Oklahoma,100 %,10/2012,146,44,Jayne Joyner  
Oklahoma,100 %,12/2012,146,44,Jayne Joyner  
Oklahoma,100 %,01/2013,146,44,Jayne Joyner  
Oklahoma,100 %,02/2013,146,44,Jayne Joyner  
Oklahoma,100 %,03/2013,146,44,Jayne Joyner  
Oklahoma,100 %,06/2013,146,44,Jayne Joyner  
Oklahoma,50 %,07/2013,146,44,Jayne Joyner  
Oklahoma,100 %,08/2013,146,44,Jayne Joyner  
Oklahoma,100 %,09/2013,146,44,Jayne Joyner  
Oklahoma,100 %,10/2013,146,44,Jayne Joyner  
Oklahoma,100 %,12/2013,146,44,Jayne Joyner  
Oklahoma,100 %,01/2014,146,44,Jayne Joyner  
Oklahoma,50 %,02/2014,146,44,Jayne Joyner  
Oklahoma,100 %,03/2014,146,44,Jayne Joyner  
Oklahoma,100 %,04/2014,146,44,Jayne Joyner  
Oklahoma,100 %,05/2014,146,44,Jayne Joyner  
Oklahoma,100 %,06/2014,146,44,Jayne Joyner  
Oklahoma,100 %,07/2014,146,44,Jayne Joyner  
Oklahoma,100 %,08/2014,146,44,Jayne Joyner  
Oklahoma,100 %,09/2014,146,44,Jayne Joyner  
Oklahoma,100 %,10/2014,146,44,Jayne Joyner  
Oklahoma,100 %,11/2014,146,44,Jayne Joyner  
Oklahoma,100 %,12/2014,146,44,Jayne Joyner  
Oklahoma,100 %,01/2015,146,44,Jayne Joyner  
Oklahoma,100 %,02/2015,146,44,Jayne Joyner  
Oklahoma,50 %,03/2015,146,44,Jayne Joyner  
Oklahoma,100 %,04/2015,146,44,Jayne Joyner  
Oklahoma,100 %,05/2015,146,44,Jayne Joyner  
Oklahoma,100 %,06/2015,146,44,Jayne Joyner  
Oklahoma,100 %,07/2015,146,44,Jayne Joyner  
Oklahoma,100 %,08/2015,146,44,Jayne Joyner  
Oklahoma,50 %,09/2015,146,44,Jayne Joyner  
Central Office,100 %,NA,147,41,Jc Jarrell  
Central Office,100 %,NA,147,37,Jc Jarrell  
Central Office,100 %,05/2014,147,41,Jc Jarrell  
Central Office,100 %,06/2014,147,41,Jc Jarrell  
Central Office,100 %,07/2014,147,41,Jc Jarrell  
Seminole,100 %,06/2013,148,49,Jeannie Junker  
Seminole,50 %,07/2013,148,49,Jeannie Junker  
Seminole,50 %,08/2013,148,49,Jeannie Junker  
Seminole,100 %,09/2013,148,49,Jeannie Junker  
Seminole,100 %,10/2013,148,49,Jeannie Junker  
Seminole,100 %,12/2013,148,49,Jeannie Junker  
Seminole,100 %,01/2014,148,49,Jeannie Junker  
Seminole,100 %,02/2014,148,48,Jeannie Junker  
Seminole,100 %,03/2014,148,49,Jeannie Junker  
Seminole,100 %,04/2014,148,48,Jeannie Junker  
Seminole,100 %,05/2014,148,48,Jeannie Junker  
Seminole,100 %,06/2014,148,49,Jeannie Junker  
Seminole,76 %,07/2014,148,49,Jeannie Junker  
Seminole,100 %,08/2014,148,48,Jeannie Junker  
Seminole,100 %,09/2014,148,48,Jeannie Junker  
Seminole,100 %,10/2014,148,48,Jeannie Junker  
Seminole,100 %,11/2014,148,48,Jeannie Junker  
Seminole,100 %,12/2014,148,48,Jeannie Junker  
Seminole,100 %,01/2015,148,48,Jeannie Junker  
Seminole,100 %,02/2015,148,48,Jeannie Junker  
Seminole,100 %,03/2015,148,49,Jeannie Junker  
Seminole,100 %,04/2015,148,49,Jeannie Junker  
Seminole,100 %,05/2015,148,49,Jeannie Junker  
Seminole,100 %,06/2015,148,49,Jeannie Junker  
Seminole,50 %,07/2015,148,49,Jeannie Junker  
Seminole,76 %,08/2015,148,49,Jeannie Junker  
Seminole,100 %,09/2015,148,49,Jeannie Junker  
Muskogee,100 %,06/2012,149,20,Jeffery Judge  
Muskogee,100 %,08/2012,149,20,Jeffery Judge  
Muskogee,100 %,09/2012,149,20,Jeffery Judge  
Muskogee,100 %,10/2012,149,20,Jeffery Judge  
Muskogee,100 %,12/2012,149,20,Jeffery Judge  
Muskogee,100 %,01/2013,149,20,Jeffery Judge  
Muskogee,76 %,02/2013,149,20,Jeffery Judge  
Muskogee,100 %,03/2013,149,20,Jeffery Judge  
Muskogee,50 %,06/2013,149,20,Jeffery Judge  
Muskogee,100 %,07/2013,149,20,Jeffery Judge  
Muskogee,100 %,08/2013,149,20,Jeffery Judge  
Muskogee,50 %,09/2013,149,20,Jeffery Judge  
Muskogee,100 %,10/2013,149,20,Jeffery Judge  
Muskogee,50 %,12/2013,149,20,Jeffery Judge  
Muskogee,100 %,01/2014,149,20,Jeffery Judge  
Muskogee,100 %,02/2014,149,20,Jeffery Judge  
Muskogee,100 %,03/2014,149,20,Jeffery Judge  
Muskogee,100 %,04/2014,149,20,Jeffery Judge  
Muskogee,100 %,05/2014,149,20,Jeffery Judge  
Muskogee,100 %,06/2014,149,20,Jeffery Judge  
Muskogee,100 %,07/2014,149,20,Jeffery Judge  
Muskogee,100 %,08/2014,149,20,Jeffery Judge  
Muskogee,100 %,09/2014,149,20,Jeffery Judge  
Muskogee,100 %,10/2014,149,20,Jeffery Judge  
Muskogee,100 %,11/2014,149,20,Jeffery Judge  
Muskogee,100 %,12/2014,149,20,Jeffery Judge  
Muskogee,100 %,01/2015,149,20,Jeffery Judge  
Muskogee,100 %,02/2015,149,20,Jeffery Judge  
Muskogee,100 %,03/2015,149,20,Jeffery Judge  
Muskogee,100 %,04/2015,149,20,Jeffery Judge  
Muskogee,100 %,05/2015,149,20,Jeffery Judge  
Muskogee,100 %,06/2015,149,20,Jeffery Judge  
Logan,100 %,12/2012,150,2,Jen Jobe  
Oklahoma,100 %,12/2012,151,30,Jeni Jay  
Oklahoma,100 %,01/2013,151,30,Jeni Jay  
Oklahoma,100 %,02/2013,151,9,Jeni Jay  
Oklahoma,100 %,03/2013,151,30,Jeni Jay  
Oklahoma,100 %,06/2013,151,30,Jeni Jay  
Oklahoma,100 %,07/2013,151,30,Jeni Jay  
Oklahoma,100 %,08/2013,151,30,Jeni Jay  
Oklahoma,100 %,09/2013,151,30,Jeni Jay  
Oklahoma,100 %,10/2013,151,30,Jeni Jay  
Oklahoma,100 %,12/2013,151,30,Jeni Jay  
Oklahoma,100 %,01/2014,151,30,Jeni Jay  
Oklahoma,50 %,02/2014,151,30,Jeni Jay  
Oklahoma,100 %,03/2014,151,30,Jeni Jay  
Oklahoma,100 %,04/2014,151,30,Jeni Jay  
Oklahoma,100 %,05/2014,151,30,Jeni Jay  
Oklahoma,100 %,06/2014,151,44,Jeni Jay  
Oklahoma,100 %,07/2014,151,44,Jeni Jay  
Oklahoma,100 %,08/2014,151,44,Jeni Jay  
Oklahoma,100 %,09/2014,151,44,Jeni Jay  
Oklahoma,100 %,10/2014,151,44,Jeni Jay  
Oklahoma,100 %,11/2014,151,44,Jeni Jay  
Oklahoma,100 %,12/2014,151,44,Jeni Jay  
Oklahoma,100 %,01/2015,151,44,Jeni Jay  
Oklahoma,100 %,02/2015,151,44,Jeni Jay  
Oklahoma,100 %,03/2015,151,44,Jeni Jay  
Oklahoma,100 %,04/2015,151,44,Jeni Jay  
Oklahoma,100 %,05/2015,151,44,Jeni Jay  
Oklahoma,100 %,06/2015,151,44,Jeni Jay  
Oklahoma,100 %,07/2015,151,44,Jeni Jay  
Oklahoma,100 %,08/2015,151,44,Jeni Jay  
Oklahoma,100 %,09/2015,151,44,Jeni Jay  
Jackson,100 %,06/2012,152,55,Jennie Joines  
Jackson,100 %,08/2012,152,55,Jennie Joines  
Jackson,100 %,09/2012,152,55,Jennie Joines  
Jackson,100 %,10/2012,152,53,Jennie Joines  
Jackson,100 %,12/2012,152,55,Jennie Joines  
Jackson,100 %,01/2013,152,53,Jennie Joines  
Jackson,100 %,02/2013,152,53,Jennie Joines  
Jackson,100 %,03/2013,152,53,Jennie Joines  
Jackson,100 %,06/2013,152,53,Jennie Joines  
Jackson,100 %,07/2013,152,53,Jennie Joines  
Jackson,100 %,08/2013,152,53,Jennie Joines  
Jackson,100 %,09/2013,152,53,Jennie Joines  
Jackson,100 %,10/2013,152,53,Jennie Joines  
Jackson,100 %,12/2013,152,53,Jennie Joines  
Jackson,100 %,01/2014,152,53,Jennie Joines  
Jackson,100 %,02/2014,152,53,Jennie Joines  
Jackson,100 %,03/2014,152,53,Jennie Joines  
Jackson,50 %,04/2014,152,53,Jennie Joines  
Jackson,100 %,05/2014,152,53,Jennie Joines  
Jackson,100 %,06/2014,152,53,Jennie Joines  
Jackson,100 %,07/2014,152,53,Jennie Joines  
Jackson,100 %,08/2014,152,53,Jennie Joines  
Jackson,100 %,09/2014,152,53,Jennie Joines  
Jackson,100 %,10/2014,152,53,Jennie Joines  
Jackson,100 %,11/2014,152,53,Jennie Joines  
Jackson,50 %,12/2014,152,53,Jennie Joines  
Jackson,100 %,01/2015,152,53,Jennie Joines  
Jackson,100 %,02/2015,152,53,Jennie Joines  
Jackson,100 %,03/2015,152,53,Jennie Joines  
Jackson,100 %,04/2015,152,53,Jennie Joines  
Jackson,100 %,05/2015,152,53,Jennie Joines  
Jackson,100 %,06/2015,152,53,Jennie Joines  
Jackson,100 %,07/2015,152,53,Jennie Joines  
Jackson,100 %,08/2015,152,53,Jennie Joines  
Jackson,100 %,09/2015,152,53,Jennie Joines  
Oklahoma,100 %,06/2012,153,21,Jeramy Jordison  
Oklahoma,76 %,08/2012,153,21,Jeramy Jordison  
Oklahoma,100 %,09/2012,153,21,Jeramy Jordison  
Oklahoma,100 %,10/2012,153,21,Jeramy Jordison  
Oklahoma,100 %,12/2012,153,21,Jeramy Jordison  
Oklahoma,100 %,01/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,02/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,03/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,06/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,07/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,08/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,09/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,10/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,12/2013,153,21,Jeramy Jordison  
Oklahoma,100 %,01/2014,153,21,Jeramy Jordison  
Oklahoma,100 %,03/2014,153,21,Jeramy Jordison  
Oklahoma,100 %,05/2014,153,21,Jeramy Jordison  
Oklahoma,100 %,06/2014,153,21,Jeramy Jordison  
Oklahoma,100 %,07/2014,153,21,Jeramy Jordison  
Oklahoma,100 %,02/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,04/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,08/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,09/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,10/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,11/2014,154,22,Jerrell Johansen  
Oklahoma,50 %,12/2014,154,22,Jerrell Johansen  
Oklahoma,100 %,01/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,02/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,03/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,04/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,05/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,06/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,07/2015,154,22,Jerrell Johansen  
Oklahoma,100 %,08/2015,154,22,Jerrell Johansen  
Oklahoma,50 %,08/2015,154,22,Jerrell Johansen  
Oklahoma,76 %,09/2015,154,22,Jerrell Johansen  
Tulsa,100 %,06/2012,155,10,Jerrie Jagger  
Tulsa,100 %,08/2012,155,10,Jerrie Jagger  
Tulsa,100 %,09/2012,155,10,Jerrie Jagger  
Tulsa,100 %,10/2012,155,10,Jerrie Jagger  
Tulsa,100 %,12/2012,155,10,Jerrie Jagger  
Tulsa,100 %,01/2013,155,10,Jerrie Jagger  
Tulsa,100 %,02/2013,155,10,Jerrie Jagger  
Tulsa,100 %,03/2013,155,10,Jerrie Jagger  
Tulsa,100 %,06/2013,155,10,Jerrie Jagger  
Tulsa,100 %,07/2013,155,10,Jerrie Jagger  
Tulsa,50 %,08/2013,155,10,Jerrie Jagger  
Oklahoma,100 %,08/2012,156,30,Jessika June  
Oklahoma,100 %,09/2012,156,30,Jessika June  
Jackson,100 %,02/2014,157,53,Joaquin Jock  
Jackson,100 %,04/2014,157,53,Joaquin Jock  
Jackson,100 %,05/2014,157,53,Joaquin Jock  
Jackson,100 %,08/2014,157,53,Joaquin Jock  
Jackson,100 %,09/2014,157,53,Joaquin Jock  
Jackson,100 %,10/2014,157,53,Joaquin Jock  
Jackson,100 %,11/2014,157,53,Joaquin Jock  
Jackson,100 %,12/2014,157,53,Joaquin Jock  
Jackson,100 %,01/2015,157,53,Joaquin Jock  
Jackson,100 %,02/2015,157,53,Joaquin Jock  
Jackson,100 %,03/2015,157,53,Joaquin Jock  
Jackson,100 %,04/2015,157,53,Joaquin Jock  
Tulsa,100 %,06/2012,158,3,Jodee Jury  
Tulsa,100 %,08/2012,158,3,Jodee Jury  
Tulsa,100 %,09/2012,158,3,Jodee Jury  
Tulsa,100 %,10/2012,158,3,Jodee Jury  
Tulsa,100 %,12/2012,158,3,Jodee Jury  
Tulsa,100 %,01/2013,158,3,Jodee Jury  
Tulsa,100 %,02/2013,158,3,Jodee Jury  
Tulsa,100 %,03/2013,158,3,Jodee Jury  
Tulsa,100 %,06/2013,158,3,Jodee Jury  
Tulsa,100 %,07/2013,158,3,Jodee Jury  
Tulsa,100 %,08/2013,158,3,Jodee Jury  
Tulsa,100 %,09/2013,158,3,Jodee Jury  
Tulsa,100 %,10/2013,158,3,Jodee Jury  
Tulsa,100 %,12/2013,158,3,Jodee Jury  
Tulsa,100 %,01/2014,158,3,Jodee Jury  
Tulsa,100 %,02/2014,158,3,Jodee Jury  
Tulsa,100 %,03/2014,158,3,Jodee Jury  
Tulsa,100 %,04/2014,158,3,Jodee Jury  
Tulsa,100 %,05/2014,158,3,Jodee Jury  
Tulsa,50 %,06/2014,158,3,Jodee Jury  
Tulsa,100 %,07/2014,158,3,Jodee Jury  
Tulsa,100 %,08/2014,158,3,Jodee Jury  
Tulsa,100 %,09/2014,158,3,Jodee Jury  
Tulsa,100 %,10/2014,158,3,Jodee Jury  
Tulsa,50 %,11/2014,158,3,Jodee Jury  
Tulsa,100 %,12/2014,158,3,Jodee Jury  
Tulsa,100 %,01/2015,158,3,Jodee Jury  
Tulsa,100 %,02/2015,158,3,Jodee Jury  
Tulsa,50 %,03/2015,158,3,Jodee Jury  
Tulsa,100 %,04/2015,158,3,Jodee Jury  
Tulsa,50 %,05/2015,158,3,Jodee Jury  
Tulsa,100 %,06/2015,158,3,Jodee Jury  
Tulsa,76 %,07/2015,158,3,Jodee Jury  
Tulsa,100 %,08/2015,158,3,Jodee Jury  
Tulsa,50 %,09/2015,158,3,Jodee Jury  
McClain,100 %,08/2014,159,23,Joelle Jaillet  
McClain,100 %,09/2014,159,23,Joelle Jaillet  
McClain,100 %,10/2014,159,23,Joelle Jaillet  
McClain,100 %,11/2014,159,23,Joelle Jaillet  
McClain,100 %,12/2014,159,23,Joelle Jaillet  
McClain,100 %,01/2015,159,23,Joelle Jaillet  
McClain,100 %,02/2015,159,23,Joelle Jaillet  
Cleveland,100 %,06/2012,160,24,Joellen Jellison  
Cleveland,100 %,08/2012,160,24,Joellen Jellison  
Cleveland,100 %,09/2012,160,24,Joellen Jellison  
Cleveland,100 %,10/2012,160,24,Joellen Jellison  
Cleveland,100 %,12/2012,160,24,Joellen Jellison  
Cleveland,100 %,01/2013,160,24,Joellen Jellison  
Cleveland,100 %,02/2013,160,24,Joellen Jellison  
Cleveland,100 %,03/2013,160,24,Joellen Jellison  
Cleveland,100 %,06/2013,160,24,Joellen Jellison  
Cleveland,100 %,07/2013,160,24,Joellen Jellison  
Cleveland,100 %,08/2013,160,24,Joellen Jellison  
Cleveland,50 %,09/2013,160,24,Joellen Jellison  
Cleveland,100 %,10/2013,160,24,Joellen Jellison  
Cleveland,100 %,12/2013,160,24,Joellen Jellison  
Cleveland,100 %,01/2014,160,24,Joellen Jellison  
Cleveland,100 %,02/2014,160,24,Joellen Jellison  
Cleveland,100 %,03/2014,160,24,Joellen Jellison  
Cleveland,100 %,04/2014,160,24,Joellen Jellison  
Cleveland,100 %,05/2014,160,24,Joellen Jellison  
Cleveland,76 %,06/2014,160,24,Joellen Jellison  
Cleveland,100 %,07/2014,160,24,Joellen Jellison  
Cleveland,100 %,08/2014,160,24,Joellen Jellison  
Cleveland,100 %,09/2014,160,24,Joellen Jellison  
Cleveland,76 %,10/2014,160,24,Joellen Jellison  
Cleveland,100 %,11/2014,160,24,Joellen Jellison  
Cleveland,100 %,12/2014,160,24,Joellen Jellison  
Cleveland,100 %,01/2015,160,24,Joellen Jellison  
Cleveland,100 %,02/2015,160,24,Joellen Jellison  
McClain,100 %,03/2015,160,24,Joellen Jellison  
Cleveland,76 %,03/2015,160,24,Joellen Jellison  
McClain,100 %,04/2015,160,24,Joellen Jellison  
Cleveland,100 %,04/2015,160,24,Joellen Jellison  
McClain,100 %,05/2015,160,24,Joellen Jellison  
Cleveland,50 %,05/2015,160,24,Joellen Jellison  
McClain,100 %,06/2015,160,24,Joellen Jellison  
Cleveland,100 %,06/2015,160,24,Joellen Jellison  
McClain,100 %,07/2015,160,24,Joellen Jellison  
